listing_id,id,date,reviewer_id,reviewer_name,comments,numerical_review,summary
42790341,1126743873248016918,2024-04-03,68899324,Claudio,"Probably one of the best houses we have been so far. We weren’t so lucky to meet Emma in person at the check in but we were welcomed warmly by Helen and by N&J’s detailed instructions about the house. The apartment is really gorgeous and full of light. Orchids flowers and fruit on the table were waiting for us. The rooms are nice and the third bed is in a cosy small balcony overlooking the living room that our younger boy really loved. We felt at home. I had the privilege to cook in a kitchen clearly equipped for a chef preparing meals for his/her family. Transportation to the city is easy: overground and buses take you everywhere. I strongly recommend Emma’s house, even if we would keep it as our secret gem in London. Bravo!",5,"Emma's house is one of the best we've stayed at, beautifully decorated, well-equipped kitchen, and easy transportation to the city."
853620560492583079,1219443208315975249,2024-08-09,347130421,Fan,"Great location, very close to my kid’s summer camp location and 5 mins walk to High Road where has lots of cafes, restaurants and shops. Ash is very responsive and provided us with helpful info (and thanks very much for the beautiful flowers). The apt itself is clean and matches the listing description. We had a great stay.",5,"Great location, clean apartment with responsive host."
41335225,727383826345412910,2022-09-30,64102651,Guillermo,"This is one of those instances where I wish nocarz would let me give more than 5 stars. Angie and Dean were some of the best hosts I've ever had. They were flexible, responsive, proactive, and communicative. Their home was clean, updated, and perfectly located. I will definitely stay here again the next time I'm in London. Highly recommend!!!",5,"Excellent hosts and perfect location, highly recommended."
34736973,543270204,2019-10-07,725809,Chantal & Pat,"Our stay hasn’t been as spotless as for previous guest. <br/>While communication was smooth before booking we didn’t had any news before arrival so we first wrote an nocarz message a day before arrival that stayed unanswered and then, a couple of hours before arrival, wrote to Jessy’s phone number where she answered quickly.  <br/>The room was clean and simple but our door couldn’t be fully closed (I’m not speaking about locking it with a key - which there room doesn’t have - but closing). Neither Jessy or Harriet mentioned this beforehand or when we checked in and when we asked about it, Harriet just gave us a wedge to secure the door. <br/>Overall the house is ok, like many old London house, it doesn’t have a good thermal or noise insulation but nothing too bad. It’s clean but not spotless. Kitchen has most of the basic things you may need and bathroom is ok too.",5,Clean but not spotless room in an old house with some issues.
21255126,461856283,2019-06-01,67847158,Grace,"Andy was great! Super friendly and knowledgeable about the area. Our room had plenty of space and we were able to cook whenever we needed. Our place was perfect, right next to the bus stop to get around wherever we needed to go. Perfect place to stay for all points east festival too!",5,Friendly host and great location for exploring the area.
41512525,638996940,2020-07-17,287585043,Mick,"Great place to stay whilst I was working.<br/> It had everything I needed, the whole place is finished to a very high standard and is well worth the price.<br/>Check in was easy with detailed instructions provided by Michael beforehand.<br/>The bathroom and kitchen were especially nice and Michael provides all the pots and pans required to cook yourself a proper meal.<br/>Couldn't recommend this place enough for anyone visiting/working in the area.",5,Highly finished apartment with everything needed for a comfortable stay.
391808,197921100,2017-09-27,24202062,Dunia,"The apartment is near to Pimlico underground station, it was very close of the 24 bus stop, that Michael recommended us to take to go to the center, and is also close to the Westminster abbey by walk. The room was very confortable and clean. Roberto and Michael tell us the principal things to do in London. We spent a great time, we hope to come back some day.",5,"The apartment was comfortable, clean, and conveniently located near public transportation."
8823495,53419586,2015-11-08,47988912,Tatjana,"Luca was a perfect host. He even got as bread, butter, milk and coffee. The flat was just as it was portrayed in the photographs. Nice, clean, new built and contains all you can need. Was perfect for our stay. Location was nice in quite neighborhood. The underground is close. Would recommend the flat to others. ",5,"Luca's flat was perfect for our stay, with a great location, cleanliness, and amenities."
969604712674172007,1152828249274842469,2024-05-09,229846270,Yannick,"Si vous cherchez une location idéalement située pour visiter Londres, ne cherchez plus, vous venez de la trouver. Ce logement a répondu à toutes nos attentes. Sa localisation est idéale, étant proche de deux gares ferroviaires à pied : Bellingham Station, qui vous amènera directement à London Bridge, ou Lower Sydenham, qui vous permet d'accéder à Victoria Station avec un seul changement. Vous pouvez même vous rendre à Londres en bus, et ils sont très fréquents. De plus, le logement est à quelques minutes à pied des commerces, ce qui est idéal pour faire des courses (Lidl se trouve à quelques mètres, Aldi ou Sainsbury's à quelques minutes à pied). Le logement est calme, propre et fonctionnel. Joan, notre hôte, a été exceptionnelle : disponible, attentionnée, bienveillante. Merci, Joan, pour votre gentillesse. Nous reviendrons.",2,"This ideal location made it easy to visit London, with nearby train stations and shops."
673067,455906792,2019-05-20,213825173,Susan,"The flat was so clean and a perfect location. Very quiet as well, which was surprising given its in-the-heart-of-the-city location. <br/>I loved that Paul offered us travel books (which I didn’t bring for our short stay).  Paul also provided many nice amenities such as electric converters (I had the wrong kind), coffee, sugar, bar soap, laundry & dishwasher soap, and paper towels/napkins. The sky lights made the apartment so well lit. The grocery was basically at the base of the building. The security to the building was very good and Paul’s instructions for entry were perfect.  Tube stations are only a few minute walk. <br/>The only things I will point out. The beds are very soft. We only stayed 2 nights so worked out but my back was a little disrupted (we prefer medium-firm beds). Also if any in your party have mobility concerns, getting in and out if the shower (in a deep soaking tub) could be harder (with a travel companion could be a help).  The lift in the bldg would be perfect for them. <br/>I highly recommend this flat for a stay in London. I certainly would return without hesitation.",5,"Paul's flat was clean, well-equipped, and in an excellent location, but the beds were too soft."
655875191811633925,1151336567233903428,2024-05-07,30778167,Ollie,"We had a great couple of nights stay in Patrick’s place. Patrick was very communicative and helpful. Very good value for money for its location. As other reviews mention, it is a very small place, but we had 4 of us there and it worked well. One downside, the sofa beds weren’t particularly comfy.",4,"Patrick's place was a great value for its location, but the sofa beds were uncomfortable."
5198507,873062020782916495,2023-04-19,467170,Melanie,The flat has wonderful views over the cemetery and we enjoyed seeing a 3 legged fox making his way home in the evening as well as finding the graves of the famous and eating at the lovely cafe.  There is a great pizza shop around the corner and it’s an easy journey to the museums at south ken and the adventure playground at Holland Park. The flat was spacious enough for our family of five and a comfortable place to come home to.  The only drawback was the noise sensitivity of the tenant below to early rising children.,5,"The flat was spacious and comfortable, but had some noise issues with the tenant below."
695272221956989242,1070950835445407872,2024-01-17,28518467,Charlotte,"I loved staying at Alice’s flat. It is a really nice flat and is exactly as described. All the rooms were nicely decorated and very clean. With the outside garden, there was plenty of space, but the flat has a nice cosy feel. Alice was a wonderful host. She was very responsive to my questions and she provided very clear instructions for check in and check out. 10/10!",5,"Alice's flat was lovely, clean, and cozy, with a wonderful host who provided excellent communication."
21322815,343668319,2018-11-01,19855922,Emma,"Scott was a charming host, greeting us on arrival and showing us around the flat. The flat was lovely and warm and extremely comfortable. We loved being able to pop across the road for breakfast croissant, and being able to stroll to the tube , less than a minutes walk away, and popping in to Tate Britain. We hope to be back soon!",5,"Scott's flat was extremely comfortable, warm, and in a great location near the tube and Tate Britain."
1507385,433996399,2019-04-07,248985327,Jamie,"Had a fantastic time at Art Deco Hackney Haven. Stayed 3 nights in a very modern, stylish accomodation, in a great location, and with excellent nearby transport facilities to Central London (20 mins max). <br/>Had great communication with the host and would highly recommend this venue. <br/> Very well worth the stay, and at great value.",5,"Art Deco Hackney Haven was modern, stylish, and well-located with excellent transport links to Central London."
16027179,143991920,2017-04-14,51228736,Patricia,"Lovely house in a peaceful street (with parking available which was important for us). Communication with Landlord was quick and easy and very helpful. Lovely, helpful landlady in the flat below (helped us with our questions during and after our visit). <br/>The flat is within walking distance (10-15 mins) to the underground station 'Wood Green' (Zone 3 in London). Plenty of space and comfortable beds ... <br/>A basic summary: well worth it's money and a trip there.",5,"The flat was lovely, peaceful, and comfortable, with helpful communication from the landlord and landlady."
137581,152540046,2017-05-17,18213613,Brandon,My wife and I loved this part of our trip in Western Europe. The apartment is very clean and in a great building with fantastic views. It's very spacious with a large living room. The location is perfect for getting to most spots in London.<br/>Anthony was a terrific host and was quick to offer info or respond to any questions. He also made sure our arrival/departure was easy. Would highly recommend this spot.,5,"Loved the apartment's cleanliness, location, and spaciousness, and Anthony was a great host."
21781674,805004692097834942,2023-01-15,40829881,Kelsie,We stayed here for 5 weeks.  We chose the room with the ensuite which was good for our stay and well suited our needs.  No complaints at all with this. <br/>Our issues arise from the shared kitchen.  The house rules state  -  Do the dishes.<br/>The kitchen is small and relatively well equipped provided users clean up after themselves. It was very disappointing that we needed to clean the kitchen before we could even use it. The state the kitchen is continually left in is disgraceful and as a paying guest we found this lack of care very disrespectful.   Shared kitchen etiquette and hygiene needs a lot of work.<br/>It should be noted that Elisabeth the host as stated in the ad does not live here and it seems those responsibilities of host are left up to her son who does live here.  We feel the ad is misleading in this respect and should be rectified.<br/>Location is good.  Accommodation is good.  Kitchen etiquette requires urgent attention.  Sadly I feel our stay was tainted by this.,5,"Good accommodation and location, but shared kitchen etiquette and hygiene were disappointing."
1802813,420016177889715031,2021-08-02,13978354,Anjan,"This place is in the heart of Soho, which is in the middle of all the action and activity.  Within 20 mins you can be close to very different neighborhoods.    It reminded me of a quaint SF apartment.  Spacious except for the bathroom, which is tiny compared to American standards.    That said each room had it’s own sink which helped.   It’s on the top floor so the light is excellent and the windows block out all the sound.   A nice place of refuge after a night out in London.   The hosts were communicative and helpful.   Thanks for making London exciting.",5,"Quaint SF-style apartment in Soho with excellent light and views, and helpful hosts."
51803604,511432677880950009,2021-12-06,17149607,Ana Celia,"We were in London to see a concert in the Roundhouse and AJ’s apartment was in a great location in Camden, walking distance to the tube, with loads of restaurants and shops near by and Camden Markets. <br/>The apartment is big enough for 4 people, the sofa-bed & bed were very comfortable. <br/>It's a newly renovated apartment. We had some issues on arrival, but AJ responded to messages and sorted them out very quick.",4,"Great location in Camden for concert-goers, with a big and comfortable apartment."
42535879,424420065672508994,2021-08-08,400176872,Kellie,"The apartment isn’t quite as modern & fresh as it looks in the pictures and is on a busy road so was quite noisy at night. BUT the location is absolutely perfect, 2 minutes up the road from the Chalk Farm tube station and a 10 minute walk from Camden markets. Flavio was extremely easy to get in touch with. (Note, theres no hairdryer or WiFi included and we had to buy our own toilet roll as none was provided)",5,"Perfect location, but noisy due to busy road, and some amenities were not provided."
6222799,503465445540371816,2021-11-25,193761809,Shifa,"Alison was a very sweet and kind host! She greeted us every time we came in and offered breakfast every day of our stay, and the room was cozy and thoughtfully decorated! The house was very charming and warm and we were ecstatic about staying in a Victorian style home. Tom was also very friendly and caring as well. We just adored our stay",5,"Guest had a wonderful stay in Alison's Victorian home, praising her kindness, the cozy room, and warm atmosphere."
5725544,45724127,2015-09-05,42457607,Catherine,"Hello <br/>Thank you so much for my ten day stay in this amazing apartment, made all the better by the awesome host! <br/>The apartment is beat clean fresh and roomy, with a full kitchen and clean bathroom, great double size bedroom and beautiful lounge / dining with balcony! So close to everything you can walk where ever you need to go in London, either to the city centre or the palaces, or Hampstead Heath or Notting Hill, everything is close by, but if walking is not on then the fantastic tube is only a couple of streets away!  <br/>I would recommend this apartment to any single or couple wanting a wonderful host with great facilities and close to major attractions of London! ",5,"Guest loved their 10-day stay in this apartment, appreciating its cleanliness, spaciousness, and great location near London's major attractions."
18597000,151833944,2017-05-14,130114442,Mihaela,"I loved the time at Pete and Wes's apartment! The room was clean and comfortable with a lovely view over a little green area, it was very bright during the day and peaceful during the night. Pete and Wes were very friendly and helpful with suggestions about the area of London. I found the location convenient, there is a bus stop next to the building, and it is a nice little walk to the underground anyway. The next time I go to London, I'd definitely like to stay at Pete and Wes's apartment again, and I highly recommend it! ",5,"Guest had a fantastic time at Pete and Wes's apartment, enjoying the clean room, lovely view, and friendly hosts."
346523,75137106,2016-05-19,54689406,Daniela,"My husband and I stayed here with our four year old child. As a young family, I did a lot of research before booking a property as it was important to me that we stay in a clean, safe, and convenient flat. Julia's place was great! Julia went above and beyond with many small touches to make sure our stay was comfortable. <br/><br/>The flat has been beautifully updated with many fine touches. The location felt very safe. Buses and markets were very convenient and we were able to get to most touristy places in London within a 5 minute walk and 10 minute bus ride. Otherwise, the area of Chelsea was wonderful on its own with lots of small shops and restaurants. Julia and her husband were very friendly, warm, and extremely helpful during our stay.<br/><br/>The only thing to note is that the room can get a bit hot/stuffy. There is only one window/door combo that serves as the only source of fresh air. In the evenings, when the door is closed for quiet and privacy, the fresh air source is also gone. With three of us in the room (two adults and a small child), it maybe was a bit too much. My husband and child both like sleeping when it's a bit cooler. Probably would not be an issue for one or two people staying. <br/><br/>Even so, we would stay here again. Overall a great stay! ",5,"Guest appreciated Julia's place for its cleanliness, safety, and convenience, but noted that the room can get hot/stuffy."
5081461,30556174,2015-04-24,28353196,Jelena,"We had a great time at Gail's for two days!! First of all the room was beautiful and neat, with our private bathroom, all new and fresh, and a big terrace full of flowers and herbs Gail and Steve grow, where we sat in the evening and could chat and drink a cup of tea after the busy two days we had in London. The house is in the quite neighbourhood and close to several bus stops that get you very fast to wherever you want in London. In the mornings we got a bonus with a perfect breakfast of fruits and yoghurt, cereals and whatever else you could imagine, the best coffee in London (I might add) and the bonus was their little five year old girl Poppy that was an absolute delight and all two mornings that we stayed there we were late going out because she was entertaining us the whole breakfast time before she left for school. Alltogether we would definetly recomend staying at Gail's because she was also very helpful regarding the information about London and things to do and how to get around.<br/>As soon as we come back we will most certanly look to stay at their place again.",5,"Guest had a great time at Gail's, praising the beautiful room, private bathroom, big terrace, and warm breakfasts, as well as Gail's helpfulness and her daughter Poppy's charm."
3658078,172285120,2017-07-20,21921754,Hanan,"Liz's flat is perfect - it's better than staying at a hotel, but with all the cleanliness, and nice small touches that a hotel would offer. Check in was super easy and very accommodating of our circumstances. The flat itself is immaculate and beautifully decorated, with enough space for hanging up clothes in the wardrobe. Super quiet, sunny, very comfortable and has everything you need and more. Thanks so much for a great stay!",5,"Liz's flat is perfect, with cleanliness, nice touches, and easy check-in."
19535158,222651456,2017-12-30,103555325,Jonathan,"James went above and beyond to accommodate us at his beautiful place. He's such a lovely guy with fascinating and insightful stories. He was extremely helpful and our lives are better as a result of meeting him. We got a bit delayed from the airport which meant we didn't get to his until around 2 in the morning, but there he was waiting up for us, extremely kind indeed.",5,James went above and beyond to accommodate us at his beautiful place.
10351152,106448216,2016-10-06,61206184,Sharon,"My experience indicates that Angel would feel more comfortable as a Host to singles, couples without young children. Given her residence is in immaculate condition I spent most of my time at her house feeling hyper vigilant in keeping the place spotless and keeping my daughter in line, so did not feel like I was on holiday. Cost of the stay is not far off Hotel prices whereby keeping things in order would not be required and much more relaxation could be had. Angel also has adorable dogs however you need to also be mindful that your stay will require you to work around them in terms of accessing areas of the apartment and ensuring your food is stored away from access to the dogs.<br/>Location is great and Angel is happy to provide advice on how to get around, and makes herself readily available for advice. <br/>  ",5,Angel's residence is immaculate but may not be suitable for families due to the need to keep it spotless.
604185,300056657,2018-08-01,390781,Adam,"Marie and Sally were fantastic hosts. Their home is beautiful, the bed comfortable, and the cats that visit the backyard very cute. Their place is in a nice quiet area that's very close to a Tube station, so it's easy to get to other parts of the city. I had a great stay and will certainly try to stay with them again next time I'm in London. ",5,Marie and Sally were fantastic hosts with a beautiful home in a quiet area near a Tube station.
18391778,297155805,2018-07-27,102171916,Kymbat,"Everything was good. The room was very cozy and Alice was super friendly and left us water, tea and cookies. However, we were not lucky with the weather. There was unexpectedly very hot in London and there was no air conditioning in the room. Therefore, it was too hot in the room and dusty because we tried to keep the window open. In addition, it was a bit difficult to get used to shower.  ",4,"Alice's room was cozy but lacked air conditioning, making it difficult to stay cool during hot weather."
28489720,476016389,2019-06-25,86964066,E,"If you’re short on cash and are used to communal living with very thin walls, a ton of rules and lecturing posts based on what you must not do, and are a heavy sleeper, this is the place for you. We stayed one night, and just left to find a hotel elsewhere. The door locks, but has a gap at bottom and window at top, so the hall light shines bright inside. The place smelled like it had been shellacked with disinfectant. The floors and bedding were clean. Any movement upstairs at all rumbled the house and we barely slept. This isn’t a “shared home” but a hostel. The owners were nice in communications, but it was not the experience we thought from reading the description.",5,"The reviewer had a poor experience due to thin walls, rules, and lack of sleep."
1195425162035537308,1225969886998088880,2024-08-18,257407449,Jordan,"Vy was a great host with clear instructions on how to find the apartment and made the check in and check out process easy. The apartment is clean and in a nice area. Some small critiques we’d have would be the lack of iron and TV as well as the door handle on the bathroom not being sturdy and falling off on our last day. The pillows were also slightly uncomfortable and the apartment is on a main road and so can get very noisy at night so you would need to keep the windows closed. It is also circa 40 minutes from central London but close to Shoreditch which is also nice. <br/>Overall, the apartment is great value for money as long as you don’t mind the travel. If some small changes could be made as mentioned above it would definitely be 5 stars.",5,The reviewer was satisfied with the apartment's cleanliness and location but had some minor complaints.
560155184309246369,620162836923709729,2022-05-05,84602816,Adrienne,"Shane's a super charismatic host who has so much love for the Shoreditch area and its hip bar and art scene. He's friendly, welcoming and is willing to answer any of your questions on life in London. The flat itself is immaculate and the bed is so, so comfortable. Checkin was very easy, Shane meets you to show you how to use the keys and get to the apartment, would be a bit confusing without the first hand tour. Would definitely recommend to all and happily stay again.",5,The reviewer had a great experience with a charismatic host and an immaculate flat.
844242575087047506,858539896675175023,2023-03-30,484871037,Chen,"I recently had the pleasure of staying at Gracia's cozy flat and I must say, it was a fantastic experience!<br/>The location was ideal for me as it was walking distance from my office. The apartment itself was clean, comfortable, and had everything I needed for a comfortable stay.<br/>But what really stood out was the host's amazing hospitality. She went above and beyond to ensure that I had a great stay - she even lend me her personal iPhone charger when she got to know that I had forgotten mine. It's these small touches that really made me feel welcome and cared for.<br/>Overall, I highly recommend this nocarz to anyone looking for a comfortable and convenient stay in the area. Thank you again to Gracia for your wonderful hospitality and for making my trip a memorable one!",5,The reviewer highly recommended the apartment due to its ideal location and the host's exceptional hospitality.
15332911,1210762180464829394,2024-07-28,84255220,Nicola,This was a great place to stay after a gig at Wembley.  Chris was really welcoming and the room was perfect for the night.  It's less than a 15 minute walk from the stadium and the underground and the area felt pretty safe to us especially with so many people around.  Chris's place is in a quiet street and her lovely back garden made us feel like we'd woken up in the trees!  We will definitley be back in touch when we visit the area again.,5,The reviewer was pleased with the welcoming host and the convenient location near Wembley Stadium.
8813364,662184578792388893,2022-07-02,360063501,Peggy&Amp;Chris,"The place is just as described and David was very responsive.  Check-in was easy.  We had a family of 5 (2 Adults and 3 children under 13) and the place fit us just fine.  The location was very nice with a Tesco and a coffee shop within a 2<br/>minute walk.  Transportation is a key factor here. Realize you are about 30 to 40 minutes away from all the main London attractions by public transit. 20 to 28 minutes by taxi or car. So remember to allow for that time. Accessing the public transit however is supper easy. Bus stops into town are just outside the door.  Also the Imperial wharf overground station was just past the coffee shop. The station connects into underground stations up the route, even an uber boat (infrequent outside of weekday rush hour) is also available in the river to bring you into London proper. All transport is reasonably priced and accessible with an oyster card you can buy at Imperial Wharf.   We liked being a little away from very touristy sections and we found the neighbors to be very nice as well.  We found this location to be a clean and affordable option for our London adventure.",5,Clean and affordable option with great location and responsive host
5820464,535424122,2019-09-24,25431926,Andrew,This was our second stay at Leah’s and it was great. It is a lovely house and excellent room with en-suite bathroom. It is especially good to have the guest kitchen with breakfast things supplied. The position of the house is very good as it is very close to Queen’s road station. Although Queen’s road itself is busy and noisy the double glazing in the room filters it out very effectively. Leah is an excellent host and we will definitely return if we can.,5,"Lovely house with excellent room and en-suite bathroom, close to Queen's road station"
3293028,215539235,2017-11-30,16310866,John,"Richard was a great host - very responsive to any messages or questions that we had. We really appreciated that he met us at the house. I liked that he has thought about the safety of his guests - for example making sure we knew where the fire extinguisher was and where the emergency exits were. While it is very unlikely that there would ever be need for that information - especially in a well maintained property like this - to me it was a sign of a host who takes his hosting seriously.<br/>We loved the house - clean, and light filled. We used all the major appliances in the course of our visit - oven, dish washer, washer and dryer - and they all worked well. I made good use of the turntable and records, and we were able to use our Netflix account on the TV.<br/>We needed to be in the Ealing area for family reasons, but found the access to London and Heathrow was good, with the Northfields station on the Piccadilly line a short walk away.<br/>When we return to London, our first choice will be to return this property.",5,"Well-maintained property with clean and light-filled space, good access to London and Heathrow"
43077298,1173791313098763038,2024-06-07,419326300,Jaye Laura,"It was a real pleasure to meet Kevin and stay at his place - he was a perfect host and an all-round great conversationalist. We really enjoyed the chats we had with him over the three nights about teaching, travel, music and languages, and he made us feel really welcome in his space. The room is comfy, clean and warm, exactly as it looks in the pictures, and we will definitely be visiting again when we return to London. Thank you and see you again soon!",5,Comfy and warm room in a unique house with great host who made us feel welcome
879448634203614289,952830650390768523,2023-08-07,81461465,Immanuel,"we had an amazing stay, the unique house has a creative, imaginative quality matched with fun and individualist spaces. <br/>we had a family looking weekend in London and each had their space. The kitchen was well stocked and local shops were within easy walking distance.<br/>The location was good for getting into town centre, with butter stops just out side. <br/>We would stay here again.",5,"Unique house with creative spaces, well-stocked kitchen, and good location for getting into town centre"
768698345487289824,895571942031573323,2023-05-20,369315333,Lillian,"We absolutely loved the place, Hugh and his assistant communicated with us ahead of time with simple and clear instructions, easy check in with lock box, place is remodeled and clean, bed was super comfortable, mattress provided great back support and we had two awesome restful nights there, cotton linens and feather blanket felt like clouds. The place has two shared bathrooms (there is a few bedrooms in the house occupied by different travelers at the same time, but we never had a problem with bathroom access), also there is a neat kitchen with everything you need. <br/>A little bit unexpected was the fact that they forgot to clean our room before our arrival, and we had to wait after our check in, but Hugh responded right away and everything was ready by the time we came back from the walk. Excellent place, we’ll taken care of. Highly recommend for a reasonable price and cleanliness.",5,"Excellent place with comfortable bed and clean facilities, minor issue with room cleaning but resolved promptly by host."
21564181,356413986,2018-12-08,218823916,Francisco,"Es un apartamento estudio muy coqueto y práctico para ir una pareja . Muy bien equipado, limpio y súper confortable. La ubicación es buena en zona 2 a solo 5 minutos del metro. El Barrio es muy tranquilo y acogedor. Además tiene el rio muy cerquita y una bonita terraza para disfrutar los días buenos. La cocina y los baños están perfectamente equipados. Ha sido una grata experiencia y la propietaria muy atenta y pendiente de todo.",3,"Cozy studio apartment in a quiet neighborhood with good location, well-equipped kitchen and bathroom, and friendly owner."
165336,670452301,2020-10-03,33487829,Marina,"Nathan's place was fantastic for our one week stay. The apartment is stylish, spanking clean and very well tidied and organised. There are several supermarkets around and the area couldn't be more central and interesting - there's tons of independent restaurant and cafes. The tube is also around the corner, which is rare to find in London!",5,"Stylish and clean apartment in central London with easy access to public transport, supermarkets, and restaurants."
16894514,1018064416495338990,2023-11-05,24719187,Viviane,"We stayed for a little bit more than one week in Edouards Apartment. It‘s located very central and you have quick access to buses or metros to go the city centre and all the main attractions. Also there is a tesco and several little shops nearby if you plan to cook sometimes for yourself, what you absolutly can because the kitchen has everything you need. The apartment itself is cozy, clean and makes you feel at home. Edouard answers very quick and is always friendly and helpful. One of the best nocarz‘s I‘ve ever stayed in. Def. recommend!",5,"Central location, quick access to buses and metro, cozy and clean apartment with well-equipped kitchen, friendly and helpful host."
801383690960755369,967236312911367199,2023-08-27,65830667,Eric,"Sarah has been very accommodating and hospitable throughout my stay! She’s always responded to my messages. The studio is in the back of the house, about 25-30 minutes to Victoria Station (city center in London) by taking Southeastern Line from Shortlands to Victoria, one week pass ~£55, and it runs until pretty late. The studio itself has a bed, a kitchenette, a washer, a cabinet/dresser, a working TV? and a standing shower. About 10-15 square meters. There’s a backyard which Sarah let me hang out. Anyways, it’s a good studio considering the price. Thank you Sarah :)",5,"Accommodating and hospitable owner, good value for price, studio has everything needed for a comfortable stay."
1099035412041879239,1109309315024828980,2024-03-10,74300556,Eddie,"Baltic!! <br/>tiny radiator in hallway not enough, living was area freezing. Vent in room just pouring in cold air, Looks like double glazing windows but draughts from all angles. No chance !!<br/>On enquiry before booking asked to specific address (as not listed ) was told something fancy nearby , on the morning due of arrival got the update of official address and wasn’t happy, the posh answers followed & slippery enough to deal with on the phone, Shame she doesn’t match the setting. <br/>It’s always disappointing to be duped & Don’t think Id book nocarz places again without properly listed addresses . live & learn hey!!",0,Disappointed with the property's lack of heating and misleading address information.
786205359610603733,1270995488330791056,2024-10-19,31770705,Yulia,"Nous avons passé 2 nuits dans l'appartement de Mita et notre séjour a été très agréable. Mita est très réactive et essaie d'aider ses hôtes à avoir un maximum de confort. L'appartement se trouve à 2 min à pieds du métro, le quartier est chouette, vivant mais calme, plein de petits restos. Plusieurs lignes passent à Ealing Broadway, vous arriverez donc en centre ville assez rapidement. Ligne directe jusqu'à Westminster.  L'appartement a été très propre, il a du être rénové il n'y a pas très longtemps, le linge de lit était de bonne qualité. Merci pour vos efforts Mita, nous reviendrons.",2,"Had a pleasant stay in Mita's apartment, which was clean and well-located."
10945211,124225198,2017-01-01,57051010,Marsha,"We stayed in Jasmine cottage with our 3 kids 21, 18 and 15 (from the US)  The apartment was great!   Nicola emailed me in advance asking for our food preferences and stocked the fridge with eggs, cheese, bread, etc. What a delight!  The beds were comfy, towels were excellent and the robes were a great touch. We loved the location and were fortunate we had good weather and could walk most places. A great stay and London was fabulous!",5,"Nicola's Jasmine cottage was great for our family, with comfortable beds and excellent location."
50908199,753546998146291080,2022-11-05,441050719,Aleksandra,"i find this nocarz very cute , cozy and ideal for a young couple , it’s very well located close to a super market, restaurants, a little mall and its also very close to 2 overground stations and bus stops . i loved the little terrace it has that looks to the street (ideal for smokers), has all the necessary equipment , its a bit smaller from what i expected but that didn’t bother me at all, still pretty spacey for 2 tourists . What i would have liked to be different is the heater to reach warmer than just lukewarm and even tho the nocarz was quite warm itself especially during the day , there was 2 out of 4 nights that i spent there that i wished the radiator would warm a bit more but if ur someone that likes to sleep w long winter pyjamas u will be fine , the hosts were pretty helpful and kind except from the last night when we had to call cuz the code to enter the building was on my phone and my phone had gone dead , he picks up all mad talking to us like we’re not the ones who payed for the stay and whatever comes w it but him. <br/>Overall a pretty good stay but there is still room for improvement.<br/>P.S The stay was beginnings of november <br/>:D",5,"Found the nocarz cute and cozy, but had some issues with heating and communication from the host."
22722328,741142411364215744,2022-10-19,316131298,Đỗ,"The house is really clean and comfortable. The host is really nice and support, we have a great time here. The house is near the lime station ( 9 mi walk). The host also help us to leave our luggage without any fare when we go to edin. I definitely recommend my friend to go there. Love ❤️",5,"The house was clean and comfortable, with a nice host who helped us with luggage storage."
748302014824244941,1255068638428330530,2024-09-27,124324088,Kate,Had a great few nights stay with Adriana and Ruby. The room and bathroom were clean and tidy and Adriana was very communicative on check in day which was a big help. Apartment is really quiet despite being close to the rail line which is great! Lots to do in Brixton and a short walk from Brixton tube station so very easy to get into central London. Would absolutely recommend!,5,"Had a great stay with Adriana and Ruby, clean room, quiet apartment, and easy access to central London."
465435,505639832550404869,2021-11-28,425329464,Uygur,"It was a wonderful nocarz experience. A comfortable and clean en suite in a lovely apartment with lots of artwork, plants and books, which all together give the place its character and make it feel like home. The building is a new and nice one with a good lift. Location was very good.  You can take a bus from literally in front of the building and go to Picadilly Circus directly. Tube is just minutes walk away if you prefer.<br/>Simon is a great host. Beyond that he is such a wonderful person he even gave me his spare phone after mine was stollen somewhere around Angel. And when he did this great favour, I wasn’t even staying in his place yet. I was in my previous nocarz. I will always feel thankful and lucky to discover Simon’s apartment.",5,"Wonderful nocarz experience with Simon, comfortable and clean en suite in a lovely apartment with good location."
1093290410392069284,1293453942879257588,2024-11-19,50491066,Fran,"Gracious welcome from Sadiq, who kindly let us leave our luggage early and helped us with our cases. Warning - there’s a few flights of typical-London-terrace steep stairs to the private quarters at the top of the house. The room was beautiful with a wonderful outlook over the garden and wider neighbourhood and the bathroom spotless and very well appointed.  Central heating and a heated towel rack added to the comfort of our stay during a cold and rainy week.<br/>The home is in a very convenient location in a great neighbourhood, two bus routes almost on the doorstep will take you right into the heart of London.<br/>The handwritten welcome card, tasty treat and luxurious toiletries were a lovely touch.  We also loved the personalised list of recommended cafes and local attractions. Thanks Sadiq!",5,"Gracious welcome from Sadiq, beautiful room with garden view, spotless bathroom, and convenient location."
46633721,888327482379912033,2023-05-10,60350373,Manon,L’appartement d’Alex est vraiment bien situé dans un quartier accessible par de nombreux transport en commun ! La propreté était correct malgré bcp d’humidités dans la salle de bain. Les murs sont très fin et le poindrez bruit dans le couloir s’entend de suite. <br/>La procédure d’arrivée sans clé est top !,3,"Alex's apartment is well-located, clean, but had some issues with humidity in the bathroom and noise from the hallway."
